folder_name,type,latitude,longitude,n_images,selected_image_filename,selection_confidence,selection_reason,recommendation_pt,accessibility_for_people_with_disabilities_pct,pedestrian_safety_and_proximity_to_traffic_pct,weather_protection_and_overall_comfort_pct,final_quality_pct,accessibility_for_people_with_disabilities_notes,area_accessibility_description,cleanliness_and_maintenance_issues,lighting_and_visibility_issues,pedestrian_safety_and_proximity_to_traffic_notes,poi_description,shelter_and_seating_issues,weather_protection_and_overall_comfort_notes
metro_41.185114_-8.598406,metro,41.185114,-8.598406,4,41.185114_-8.598406_057_street.png,0.4,"None of the images clearly show a public transport stop or access point. Image 0 provides the broadest street view, which could potentially include a stop further down the street, making it the best available candidate.",Instalar abrigo de autocarro com bancos e painéis laterais transparentes para proteção. Implementar rampas de acesso rebaixadas e pavimento tátil no passeio. Instalar poste de iluminação pública junto ao ponto de paragem para reforço de visibilidade e segurança noturna. Sinalizar e/ou criar passadeira próxima para melhorar a segurança dos peões.,36.26943005181347,33.54922279792746,7.901554404145078,25.90673575129534,,,,,,,,
metro_41.185742_-8.661223,metro,41.185742,-8.661223,4,41.185742_-8.661223_337_street.png,1.0,"This image provides a clear and direct view of the public transport stop, including the shelter, signage with the stop name, and part of the tram, making it the most definitive depiction of the access point.",Adicionar ou reforçar iluminação pública e/ou luminárias no interior do abrigo para maior segurança à noite. Incluir piso tátil direcional para orientação de pessoas com deficiência visual. Avaliar possibilidade de ampliar o abrigo ou acrescentar bancos extra para maior conforto em alturas de maior afluência.,98.35924006908463,98.40241796200344,96.45941278065632,97.74035693724812,,,,,,,,
metro_41.187475_-8.693392,metro,41.187475,-8.693392,4,41.187475_-8.693392_235_street.png,0.98,"Image [2] clearly shows a public transport shelter with visible signage ('Mercado') and the Metro symbol, making it the most definitive depiction of the public transport stop/access point among the options.","Instalar pavimento podotátil e rampas acessíveis para pessoas com mobilidade reduzida. Adicionar/garantir painéis laterais transparentes nos abrigos para maior proteção contra o vento e a chuva. Reforçar a iluminação específica no interior do abrigo para maior segurança e conforto à noite. Se possível, melhorar as condições do pavimento para facilitar a circulação de cadeiras de rodas e carrinhos.",73.18652849740933,91.79620034542314,86.96027633851469,83.98100172711572,,,,,,,,
metro_41.187523_-8.698600,metro,41.187523,-8.6986,4,41.187523_-8.698600_228_street.png,0.95,"Image [2] clearly shows a public transport access point, with visible station signage and an entrance structure, indicating a transit stop or station. The other images do not clearly depict any public transport stop or access point.",Instalar abrigo com bancos e painéis laterais transparentes junto ao acesso à estação para melhorar o conforto e proteção contra o clima. Adicionar iluminação sob o abrigo para maior visibilidade e segurança ao final do dia. Considerar instalação de pavimento tátil para acessibilidade plena. Marcar mais claramente as passadeiras e avaliar a necessidade de semáforos em zonas de maior circulação.,94.38687392055267,91.79620034542314,72.9706390328152,86.384571099597,,,,,,,,
metro_41.188079_-8.654493,metro,41.188079,-8.654493,4,41.188079_-8.654493_170_street.png,0.98,"Image 1 clearly shows the public transport stop, including the tram, shelter, and signage, making it the best depiction of the access point.",Instalar assentos confortáveis dentro do abrigo para maior comodidade dos passageiros. Adicionar/otimizar iluminação interna no abrigo para maior segurança e visibilidade à noite. Reforçar sinalização de passadeiras próximas para facilitar e proteger a travessia de peões. Considerar a aplicação de pavimento tátil na plataforma para melhor orientação de pessoas com deficiência visual.,98.35924006908463,91.79620034542314,86.96027633851469,92.37190558434082,,,,,,,,
metro_41.188188_-8.685203,metro,41.188188,-8.685203,4,41.188188_-8.685203_177_street.png,0.98,"Image [1] clearly shows the public transport stop with a shelter, a bus stop pole/sign, and seating, making it the most explicit depiction of the access point among the options.","Instalar ou melhorar painéis laterais transparentes no abrigo para maior proteção contra vento e chuva. Garantir acesso acessível para pessoas com mobilidade reduzida, incluindo rampas e pavimento tátil. Priorizar a instalação de iluminação pública junto ao abrigo para aumentar a segurança noturna. Sinalizar e melhorar travessias de peões próximas para maior segurança pedonal.",73.18652849740933,77.46113989637306,86.96027633851469,79.20264824409902,,,,,,,,
metro_41.190304_-8.661028,metro,41.190304,-8.661028,4,41.190304_-8.661028_074_street.png,1.0,"This image clearly shows a public transport stop with a shelter, signage, and people waiting, making it the best depiction of the access point.",Adicionar iluminação dedicada no interior do abrigo para melhorar a segurança noturna. Garantir que exista pavimento tátil junto à paragem para utentes invisuais. Considerar a instalação de sinalização de travessia pedonal próxima caso não exista. Monitorizar a capacidade dos assentos em horários de maior movimento.,98.35924006908463,91.79620034542314,96.45941278065632,95.53828439838804,,,,,,,,
metro_41.190314_-8.613309,metro,41.190314,-8.613309,4,41.190314_-8.613309_100_street.png,0.4,"Image 1 shows a path with a visible utility pole and some infrastructure, which could be related to a public transport stop, but no clear signage or stop is visible. The other images are mostly obscured by vegetation or do not show any relevant features. This is the best available candidate, though confidence is low.",Instalar um abrigo com bancos e painéis laterais para conforto e proteção contra intempéries. Instalar pavimento acessível e regularizar o caminho para permitir o acesso a pessoas com mobilidade condicionada. Melhorar a manutenção da vegetação para não obstruir o acesso. Adicionar iluminação pública adequada para garantir segurança durante a noite.,0.6044905008635579,3.713298791018999,7.901554404145078,4.073114565342546,,,,,,,,
metro_41.194194_-8.655790,metro,41.194194,-8.65579,4,41.194194_-8.655790_103_street.png,0.98,"Image [1] provides a clear, wide view of the public transport stop, including the shelter, seating, signage, and people waiting, making it the best depiction of the access point.",Instalar painéis laterais transparentes para reforço da proteção contra vento e chuva. Adicionar iluminação dedicada no interior do abrigo para maior segurança e conforto noturno. Considerar implantação de pavimentação tátil para orientação de invisuais. Reforçar sinalização de percursos acessíveis se houver fluxos de peões elevados.,98.35924006908463,91.79620034542314,86.96027633851469,92.37190558434082,,,,,,,,
metro_41.196740_-8.630636,metro,41.19674,-8.630636,4,41.196740_-8.630636_134_street.png,0.5,"Image 1 shows a view down the street along the railway, and in the distance, there appears to be a structure that could be a public transport stop or access point. None of the images clearly show a stop sign, shelter, or platform entrance, but this image provides the best candidate for a possible access point.","1. Construir passeio mais largo e nivelado, com rampas de acessibilidade e pavimento apropriado para mobilidade reduzida. 2. Instalar abrigo com painéis laterais em vidro/policarbonato e bancos resistentes. 3. Acrescentar postes de iluminação pública junto ao ponto de transporte e passeio, priorizando visibilidade e segurança noturna. 4. Instalar lixeira e garantir manutenção regular da área.",15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
metro_41.200293_-8.655583,metro,41.200293,-8.655583,4,41.200293_-8.655583_102_street.png,0.95,"Image [1] clearly shows a bus stop pole and sign on the right side of the road, which is a clear indicator of a public transport stop. The other images do not show any visible public transport stop or access point.",Instalar abrigo com bancos e painéis laterais para proteção dos utentes. Melhorar a iluminação pública junto à paragem e sob o túnel para aumentar a segurança. Alargar o passeio e criar barreira física entre peões e tráfego. Implementar rampas de acesso e pavimento tátil para acessibilidade a pessoas com mobilidade reduzida.,15.67357512953368,3.713298791018999,55.09499136442142,24.827288428324696,,,,,,,,
metro_41.200692_-8.649748,metro,41.200692,-8.649748,4,41.200692_-8.649748_019_street.png,0.4,"None of the images clearly show a public transport stop or access point. However, image 0 shows a street with parked cars and some poles in the distance, which could potentially be related to a stop or access point, making it the best available candidate.","Instalar abrigo com cobertura e painéis laterais para proteção contra o mau tempo. Adicionar bancos para o conforto dos passageiros. Reparar o pavimento e criar passeio acessível e contínuo para peões, incluindo rampas e, se possível, pavimentação tátil. Melhorar a sinalização e a segurança pedonal, nomeadamente com passadeiras. Garantir iluminação suficiente junto ao ponto de paragem, incluindo luz dedicada sob o abrigo.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
metro_41.208208_-8.647154,metro,41.208208,-8.647154,4,41.208208_-8.647154_145_street.png,0.95,"Image [1] clearly shows a public transport access point, including a shelter and what appears to be a tram or bus stop area with visible infrastructure. The other images do not clearly show any public transport stop or access point.",Adicionar iluminação dedicada dentro do abrigo para maior segurança noturna. Incluir bancos ou melhorar a sinalização dos assentos. Considerar colocação de painéis laterais transparentes para aumentar conforto contra vento/chuva. Instalar piso tátil direcional e sinalização acessível para invisuais. Avaliar instalação de barreiras baixas entre passeio e via para maior proteção dos peões.,94.38687392055267,77.46113989637306,96.45941278065632,89.43580886586068,,,,,,,,
metro_41.208411_-8.629535,metro,41.208411,-8.629535,4,41.208411_-8.629535_099_street.png,0.95,"Image 1 clearly shows the entrance to a railway platform, including access infrastructure and signage, making it the best depiction of a public transport stop/access point among the options.","Instalar abrigo com proteção lateral e assentos adequados para passageiros. Melhorar a iluminação, especialmente na entrada e percurso até à plataforma. Corrigir o piso e considerar faixas táteis para acessibilidade. Realizar manutenção regular e limpeza da área. Adicionar corrimãos ao longo da rampa para maior segurança.",36.26943005181347,77.46113989637306,47.75474956822107,53.82843983880253,,,,,,,,
